AGEP,PINCP,POVPIP
22,0.0,501
5,N,335
38,518400.0,501
43,0.0,501
44,33600.0,501
67,23800.0,501
29,7000.0,48
83,15100.0,124
3,N,189
65,199000.0,501
28,202000.0,501
38,28200.0,501
41,0.0,323
40,394700.0,501
61,113000.0,501
50,263000.0,501
7,N,501
35,55000.0,411
65,11400.0,242
19,0.0,N
33,50000.0,328
28,24000.0,182
64,105100.0,501
12,N,314
16,0.0,501
1,N,501
13,N,122
44,0.0,N
63,12500.0,37
79,33300.0,273
65,46000.0,409
41,5000.0,207
7,N,243
56,0.0,181
4,N,501
20,0.0,N
5,N,257
84,40600.0,334
37,35000.0,263
28,50000.0,501
22,8000.0,60
4,N,501
37,60500.0,501
47,150000.0,501
76,59700.0,426
20,4500.0,34
29,24000.0,255
48,3000.0,319
47,8000.0,501
18,1000.0,501
8,N,501
74,25000.0,206
94,20400.0,N
40,30000.0,99
2,N,77
62,55000.0,411
7,N,501
56,10600.0,80
53,113000.0,501
68,3800.0,470
21,13000.0,286
86,50000.0,410
83,8700.0,71
47,21200.0,501
40,50000.0,501
40,30100.0,149
36,552000.0,501
69,630000.0,501
24,5000.0,24
58,26000.0,417
22,0.0,N
34,230000.0,501
39,0.0,281
61,20000.0,501
24,26400.0,155
38,32400.0,501
56,16000.0,122
77,12200.0,99
64,22000.0,501
61,1600.0,12
67,342300.0,501
75,88500.0,501
35,45000.0,325
62,7000.0,501
50,66000.0,391
62,45500.0,384
76,100000.0,501
50,114000.0,501
58,9200.0,70
67,39600.0,324
78,4350.0,N
45,75000.0,294
59,56000.0,501
35,78000.0,501
31,1000.0,150
15,0.0,501
33,25000.0,501
61,154000.0,501
18,600.0,501
13,N,109
84,12690.0,349
19,0.0,N
23,35000.0,273
16,0.0,24
51,102000.0,501
27,0.0,0
16,0.0,241
26,7000.0,27
65,3730.0,262
57,0.0,250
18,5050.0,200
14,N,109
3,N,125
31,200000.0,501
0,N,113
25,150000.0,501
17,1500.0,501
20,3000.0,N
69,191000.0,501
22,6000.0,45
72,11100.0,118
84,68300.0,501
69,16700.0,274
60,68000.0,501
59,20900.0,N
32,210800.0,501
24,20000.0,74
18,0.0,26
74,40100.0,501
31,14000.0,501
45,110000.0,364
70,16500.0,138
76,103200.0,501
38,36600.0,109
46,105000.0,501
51,13600.0,222
70,57000.0,443
50,9000.0,51
17,0.0,148
61,38200.0,148
29,48100.0,354
43,135500.0,501
85,15600.0,N
82,53400.0,501
34,16000.0,501
44,170000.0,501
59,133000.0,412
55,106000.0,501
39,12460.0,154
61,40800.0,501
50,552000.0,501
57,528900.0,501
2,N,501
7,N,501
14,N,501
5,N,501
69,95000.0,501
37,3100.0,501
32,259960.0,501
62,15000.0,115
31,30000.0,226
63,32000.0,380
82,137000.0,501
28,97000.0,501
45,95000.0,501
74,18050.0,298
12,N,207
10,N,501
63,10300.0,N
6,N,187
68,26000.0,501
58,6000.0,N
65,9300.0,59
34,33000.0,378
1,N,489
30,9000.0,68
31,91000.0,501
75,21290.0,172
76,15700.0,501
46,182000.0,501
16,0.0,468
30,6000.0,366
15,0.0,501
63,4400.0,314
46,29000.0,218
67,75000.0,501
44,86000.0,501
65,9500.0,68
44,179000.0,501
60,170000.0,501
9,N,400
59,8200.0,62
34,20000.0,501
35,100000.0,501
37,46300.0,352
61,25000.0,163
22,20700.0,241
3,N,170
5,N,0
54,305200.0,501
76,7100.0,501
44,100000.0,501
34,40000.0,313
20,2000.0,15
7,N,364
17,0.0,501
12,N,253
3,N,466
55,40000.0,501
64,0.0,167
29,9650.0,73
40,25900.0,153
0,N,501
44,10800.0,324
67,75000.0,501
51,14500.0,501
35,0.0,0
16,0.0,184
24,22000.0,168
66,5300.0,405
57,19400.0,147
10,N,501
32,12000.0,75
63,28100.0,272
63,15600.0,117
54,150100.0,501
65,75500.0,501
36,25000.0,439
5,N,201
69,52000.0,501
94,4300.0,93
21,1000.0,264
50,19000.0,371
9,N,73
69,12000.0,99
7,N,432
11,N,501
5,N,501
70,32000.0,265
37,23000.0,364
21,11000.0,N
22,50000.0,501
21,0.0,N
77,11700.0,378
67,126300.0,501
18,0.0,N
24,36000.0,266
20,0.0,345
18,32000.0,N
77,206000.0,501
65,1300.0,426
16,1200.0,9
29,50000.0,194
58,387170.0,501
26,5800.0,22
44,28800.0,218
24,10000.0,352
27,4100.0,324
27,7000.0,501
18,4000.0,N
70,6000.0,137
9,N,100
21,4300.0,32
51,12000.0,128
1,N,N
20,0.0,N
30,34000.0,181
11,N,208
45,95000.0,501
1,N,501
54,24000.0,182
42,37000.0,281
9,N,265
27,100000.0,501
19,300.0,2
66,48600.0,501
76,194000.0,501
40,39400.0,428
10,N,501
46,559000.0,501
41,68600.0,482
32,110000.0,501
16,0.0,22
14,N,0
39,29000.0,141
23,3600.0,219
53,0.0,99
18,7950.0,N
33,85000.0,501
59,35000.0,245
26,25000.0,190
18,0.0,501
65,48000.0,501
18,0.0,N
12,N,501
67,7200.0,87
75,14400.0,362
78,23100.0,195
28,43800.0,501
39,12460.0,93
28,90000.0,501
45,34000.0,501
78,47500.0,397
32,110000.0,501
58,42000.0,314
9,N,8
44,270000.0,501
60,0.0,13
9,N,50
29,23000.0,175
37,0.0,186
14,N,501
18,13500.0,N
29,0.0,501
1,N,122
38,4900.0,501
11,N,501
26,100000.0,501
34,107000.0,470
90,34100.0,298
18,0.0,N
30,62100.0,475
61,3600.0,317
9,N,22
44,70000.0,501
6,N,352
84,20400.0,169
56,25000.0,147
39,75000.0,409
25,21000.0,158
4,N,496
35,72000.0,501
5,N,205
41,423000.0,501
94,0.0,276
26,76000.0,370
25,25200.0,190
44,197900.0,501
18,6600.0,133
58,54000.0,501
67,0.0,501
10,N,319
6,N,380
30,0.0,0
36,35000.0,135
37,77000.0,501
28,54000.0,408
41,60000.0,501
76,169300.0,501
21,0.0,0
0,N,501
17,0.0,206
21,25000.0,188
68,16300.0,501
22,13000.0,401
2,N,501
32,9000.0,178
57,19400.0,147
31,30000.0,499
25,10000.0,250
95,141900.0,501
69,35600.0,N
66,4400.0,N
22,50000.0,441
19,4000.0,N
17,870.0,388
22,8920.0,365
32,40900.0,331
32,38700.0,292
42,30200.0,501
21,5000.0,37
69,49700.0,501
67,182300.0,501
37,150000.0,501
56,28000.0,208
76,119000.0,501
12,N,42
15,0.0,166
39,170000.0,501
65,210000.0,501
62,102000.0,501
75,74700.0,501
15,0.0,501
16,0.0,34
37,0.0,501
31,60000.0,501
3,N,256
2,N,501
30,30000.0,193
23,15000.0,501
63,13000.0,501
34,0.0,0
23,155000.0,501
64,21590.0,419
39,70000.0,490
12,N,138
11,N,100
27,40000.0,194
47,1500.0,142
34,55000.0,501
30,40000.0,191
9,N,227
35,100000.0,501
59,0.0,347
7,N,501
71,25400.0,407
49,7000.0,501
16,0.0,210
76,16700.0,N
76,89000.0,501
18,0.0,N
58,42000.0,314
72,59000.0,501
59,25000.0,501
43,12580.0,93
71,9000.0,74
35,50000.0,243
29,15000.0,113
88,176000.0,501
0,N,316
67,11000.0,87
77,13100.0,75
35,53000.0,501
41,25000.0,501
7,N,501
37,20000.0,152
44,80000.0,501
22,0.0,N
41,40000.0,304
68,33000.0,133
12,N,305
34,24000.0,308
48,180000.0,501
34,0.0,269
57,11200.0,N
6,N,204
72,91700.0,501
20,0.0,N
64,4400.0,28
30,69000.0,501
70,19000.0,270
21,26000.0,198
60,15400.0,501
28,40000.0,501
54,75000.0,501
68,9000.0,51
55,127000.0,501
28,15000.0,73
55,3000.0,30
66,8400.0,299
45,250400.0,501
31,120000.0,501
59,11700.0,501
45,64000.0,418
21,5000.0,38
42,0.0,52
7,N,501
81,14400.0,205
64,750.0,159
20,54000.0,N
44,75000.0,501
42,42000.0,320
55,155000.0,501
7,N,283
53,516100.0,501
41,52000.0,501
30,15900.0,121
44,15000.0,307
13,N,109
63,656000.0,501
37,116000.0,501
8,N,182
64,38000.0,477
70,93800.0,501
50,29200.0,113
19,3700.0,N
29,97000.0,501
19,0.0,N
79,20600.0,168
59,110000.0,501
87,14400.0,118
50,42100.0,248
94,78000.0,501
74,42000.0,501
23,80000.0,501
26,58000.0,440
31,163000.0,501
16,0.0,501
3,N,30
58,23100.0,501
67,14400.0,501
64,21000.0,159
73,44550.0,364
40,11800.0,45
65,64840.0,501
18,33400.0,N
67,9780.0,78
21,630.0,N
29,76000.0,501
72,41700.0,501
33,35000.0,321
38,249000.0,501
62,101400.0,501
71,0.0,N
62,122000.0,501
26,50000.0,381
53,20000.0,221
3,N,221
65,9300.0,73
35,37000.0,268
19,0.0,55
49,22200.0,281
44,7200.0,N
27,78000.0,501
4,N,501
66,28300.0,234
26,55000.0,178
27,60000.0,452
22,4500.0,34
48,40000.0,328
1,N,171
90,17900.0,147
35,41500.0,435
60,42000.0,318
71,40800.0,343
8,N,342
36,0.0,N
33,45000.0,360
72,14100.0,116
64,0.0,190
62,40020.0,303
56,21600.0,164
79,35000.0,463
46,45000.0,501
88,9600.0,82
6,N,501
82,6300.0,140
45,80000.0,501
39,0.0,216
3,N,76
62,565100.0,501
41,50000.0,351
53,20800.0,201
6,N,501
20,500.0,169
63,656000.0,501
56,30000.0,161
78,18700.0,154
11,N,164
85,13500.0,139
12,N,501
65,116000.0,501
66,11900.0,98
18,1500.0,501
56,116900.0,501
28,74000.0,501
23,1100.0,501
94,10800.0,89
9,N,59
63,170080.0,501
57,41000.0,479
41,122200.0,501
28,75000.0,501
46,85000.0,499
7,N,501
21,27100.0,219
37,18000.0,234
41,0.0,501
52,125000.0,501
49,0.0,501
12,N,501
43,48000.0,501
19,3500.0,N
20,0.0,177
27,22400.0,171
3,N,501
33,115520.0,501
36,70000.0,501
17,0.0,188
42,92000.0,318
75,1800.0,14
43,1400.0,11
65,70000.0,501
5,N,166
41,90200.0,501
86,77000.0,501
30,39000.0,217
9,N,90
15,0.0,460
44,120000.0,501
61,0.0,N
64,30000.0,178
42,32000.0,241
7,N,136
70,45000.0,353
19,32000.0,N
68,12000.0,136
65,14300.0,199
4,N,1
37,100000.0,501
57,11500.0,258
52,76000.0,501
19,0.0,N
8,N,22
59,6500.0,245
36,40000.0,501
33,30000.0,N
32,26000.0,197
51,0.0,501
26,30500.0,231
67,18400.0,156
62,21700.0,N
63,50700.0,380
30,0.0,0
39,0.0,308
59,190000.0,501
48,78600.0,501
0,N,501
70,70000.0,501
36,0.0,454
54,0.0,69
47,146000.0,501
37,280000.0,501
0,N,125
61,12000.0,91
82,41200.0,339
37,137000.0,501
48,38000.0,351
22,44000.0,351
19,10000.0,75
53,23000.0,352
22,7600.0,372
44,50.0,0
14,N,157
44,20000.0,174
72,45200.0,501
37,0.0,0
34,110000.0,501
48,148000.0,501
19,10000.0,75
35,110130.0,501
59,50000.0,501
38,60000.0,501
3,N,391
30,84200.0,501
53,0.0,0
41,60000.0,455
13,N,501
0,N,105
88,162800.0,501
45,60000.0,266
2,N,0
36,11500.0,90
78,9100.0,113
56,0.0,102
26,12000.0,90
18,1400.0,N
22,26000.0,168
29,21020.0,384
15,0.0,216
48,7000.0,62
45,45000.0,132
64,0.0,501
74,132200.0,501
30,92000.0,501
23,9300.0,233
23,5000.0,148
1,N,501
24,100000.0,501
2,N,501
62,268000.0,501
58,9300.0,70
12,N,501
47,0.0,205
75,74200.0,501
28,54000.0,501
35,30000.0,364
56,55000.0,331
19,0.0,11
63,32000.0,380
29,49000.0,194
28,60000.0,453
33,0.0,501
15,60.0,487
54,60000.0,458
40,40000.0,285
49,23000.0,199
9,N,419
51,5000.0,154
40,60000.0,501
72,91700.0,501
20,6800.0,N
11,N,7
5,N,501
83,8000.0,501
81,19200.0,222
63,9500.0,71
20,3000.0,N
64,9600.0,72
5,N,68
29,97000.0,501
76,0.0,144
31,0.0,501
31,70000.0,501
77,21600.0,177
43,8000.0,501
38,117000.0,501
10,N,480
30,31210.0,344
56,39500.0,372
36,36200.0,209
35,45000.0,325
56,308100.0,501
33,125000.0,501
34,42000.0,501
58,39000.0,297
52,40000.0,501
17,0.0,501
29,87000.0,501
1,N,93
74,116700.0,501
58,33000.0,248
32,0.0,6
64,9000.0,104
24,50000.0,N
41,0.0,188
10,N,281
24,12000.0,501
72,56180.0,472
27,21700.0,167
41,31500.0,180
58,0.0,152
28,9300.0,180
7,N,501
24,20800.0,N
80,22800.0,501
4,N,501
22,32000.0,N
19,0.0,86
35,110200.0,501
43,19000.0,217
21,20000.0,285
50,34000.0,259
23,15000.0,117
20,0.0,N
54,408000.0,501
34,15600.0,121
71,0.0,2
12,N,34
21,3000.0,N
11,N,252
26,37000.0,282
15,0.0,101
19,23900.0,307
4,N,501
81,98000.0,501
30,10000.0,76
21,8000.0,61
25,21000.0,158
37,280000.0,501
70,15600.0,268
13,N,113
57,87000.0,501
56,9500.0,72
27,25000.0,188
45,10000.0,249
84,9000.0,N
42,170000.0,501
61,80000.0,501
77,30800.0,428
5,N,278
33,140000.0,501
27,100000.0,501
69,64840.0,501
40,131200.0,501
35,13000.0,68
30,0.0,0
79,38000.0,501
37,35000.0,263
68,63100.0,501
2,N,24
74,60800.0,497
38,22000.0,408
36,0.0,501
25,80000.0,501
58,227000.0,501
20,0.0,N
52,562000.0,501
64,20500.0,154
15,0.0,501
48,39500.0,299
45,0.0,501
26,40000.0,295
56,2520.0,11
32,30500.0,231
57,41000.0,200
82,12000.0,177
67,19000.0,131
12,N,350
57,7500.0,360
28,70000.0,501
47,573500.0,501
23,27100.0,501
89,7480.0,501
49,2000.0,27
76,23000.0,249
35,80000.0,501
41,239900.0,501
23,85000.0,501
8,N,501
4,N,239
19,4000.0,N
33,45000.0,501
4,N,501
11,N,364
39,24000.0,182
58,0.0,0
6,N,22
50,45000.0,341
45,100000.0,494
37,18000.0,130
28,14100.0,501
21,0.0,0
18,0.0,N
57,102500.0,501
83,15400.0,415
64,880.0,6
40,60500.0,501
74,8400.0,501
70,17730.0,315
47,29500.0,180
64,147900.0,501
57,72000.0,457
81,10600.0,88
26,25000.0,188
64,19900.0,152
11,N,0
16,0.0,501
21,6000.0,45
53,80000.0,501
77,37800.0,315
33,255500.0,501
48,8440.0,316
16,0.0,501
17,0.0,301
44,63400.0,387
16,0.0,77
26,3000.0,22
17,590.0,501
37,65060.0,492
28,210000.0,501
36,30000.0,228
35,0.0,N
34,150000.0,501
37,150000.0,501
63,15400.0,155
33,52000.0,395
31,30000.0,146
26,75000.0,501
73,233000.0,501
18,15500.0,N
25,30000.0,229
81,35300.0,288
50,12000.0,247
62,15000.0,332
23,32000.0,394
37,60000.0,501
44,33000.0,427
70,18000.0,308
51,110000.0,501
27,46000.0,341
22,68000.0,501
32,13500.0,106
68,187800.0,501
1,N,501
68,29100.0,239
56,40000.0,304
86,28900.0,334
53,40000.0,305
46,18000.0,271
38,105000.0,501
15,0.0,171
62,3800.0,94
34,112000.0,501
22,0.0,N
16,0.0,501
49,200000.0,501
45,190000.0,501
15,0.0,501
69,9800.0,171
38,131000.0,501
43,250000.0,501
30,3500.0,17
8,N,501
31,25000.0,297
19,75000.0,N
63,60000.0,457
30,5000.0,37
50,90050.0,501
59,7500.0,118
77,21600.0,302
11,N,252
73,14000.0,114
16,0.0,148
28,60000.0,458
55,59000.0,468
60,492100.0,501
17,4000.0,501
16,0.0,501
80,126800.0,501
68,82800.0,501
26,5000.0,263
34,204000.0,501
49,50000.0,243
48,175000.0,501
69,225000.0,501
78,13500.0,501
65,9300.0,53
62,40020.0,501
47,160000.0,501
24,24000.0,N
19,0.0,N
35,70000.0,N
37,26900.0,501
1,N,166
70,23600.0,194
4,N,501
59,28000.0,404
5,N,117
71,80300.0,501
41,0.0,468
37,116000.0,501
51,0.0,501
49,12600.0,183
50,40000.0,147
74,15600.0,N
76,1300.0,N
19,0.0,242
44,80000.0,501
64,25000.0,501
66,646000.0,501
21,17000.0,83
28,74000.0,501
58,40000.0,302
49,10200.0,80
82,70100.0,501
23,16800.0,501
74,48000.0,501
56,16000.0,147
27,103500.0,501
50,25000.0,298
60,100.0,28
67,4300.0,N
75,25700.0,312
41,200000.0,501
44,66000.0,321
21,870.0,116
54,0.0,80
9,N,501
33,18000.0,137
13,N,501
61,12800.0,97
53,55000.0,169
10,N,501
40,66000.0,501
13,N,332
70,77400.0,501
19,26800.0,N
73,27000.0,501
43,100000.0,390
70,3600.0,85
55,0.0,0
22,30000.0,501
24,34300.0,262
17,0.0,299
6,N,N
28,21700.0,501
38,162300.0,501
33,632000.0,501
66,48300.0,501
76,0.0,0
69,29300.0,242
2,N,232
39,100000.0,501
17,0.0,71
47,21500.0,168
65,18000.0,136
39,91400.0,501
43,2300.0,253
44,85000.0,478
25,10650.0,309
18,0.0,N
8,N,362
47,1300.0,501
60,5000.0,58
33,85000.0,501
47,251000.0,501
45,30000.0,239
24,30000.0,501
17,1500.0,501
55,19500.0,161
53,45000.0,407
5,N,501
28,8000.0,67
32,30000.0,228
15,0.0,166
6,N,138
22,0.0,0
58,188700.0,501
30,70000.0,501
46,105000.0,289
37,32600.0,161
57,0.0,0
87,13000.0,106
25,49200.0,373
11,N,244
66,71000.0,501
18,60.0,501
66,21000.0,173
65,37150.0,304
63,800.0,6
36,70000.0,501
28,175000.0,501
45,1000.0,7
85,7800.0,66
8,N,321
52,7000.0,501
64,4.0,28
61,0.0,47
23,18700.0,501
62,8700.0,92
32,30000.0,116
54,32000.0,294
72,22000.0,271
44,143250.0,501
45,-9000.0,14
84,40600.0,326
57,375000.0,501
2,N,114
72,7200.0,247
20,3000.0,501
16,7000.0,501
33,0.0,312
65,108000.0,501
37,79000.0,501
12,N,92
82,15500.0,140
53,0.0,295
61,110000.0,501
19,0.0,354
43,0.0,412
58,120000.0,501
52,51600.0,501
13,N,489
56,0.0,310
71,25400.0,407
44,103000.0,501
38,90000.0,39
19,75000.0,N
54,22000.0,402
54,45000.0,340
10,N,N
72,145000.0,501
27,48000.0,305
80,126000.0,501
39,57000.0,501
60,170000.0,501
74,10100.0,83
42,204000.0,501
73,26000.0,211
56,95000.0,501
7,N,265
22,20400.0,439
49,60000.0,458
33,13000.0,97
56,0.0,0
9,N,310
11,N,201
26,24000.0,181
65,82000.0,501
53,0.0,501
7,N,211
58,100000.0,501
28,40000.0,305
69,11200.0,92
35,75000.0,501
81,20640.0,172
31,36500.0,501
70,3800.0,166
15,0.0,501
33,101100.0,501
26,56000.0,416
20,0.0,0
28,10000.0,501
9,N,140
9,N,501
59,20000.0,501
43,20000.0,211
70,9500.0,112
33,0.0,129
12,N,501
21,0.0,N
18,32000.0,470
46,1000.0,7
15,0.0,249
18,1400.0,76
40,70000.0,501
59,28000.0,489
82,14400.0,119
63,35250.0,219
27,3000.0,22
24,22000.0,168
76,10200.0,207
53,90000.0,501
34,128000.0,501
5,N,392
37,9000.0,501
33,10000.0,501
18,1400.0,463
26,155000.0,501
46,15000.0,271
78,0.0,115
8,N,501
16,400.0,123
35,160000.0,501
11,N,311
11,N,288
56,0.0,0
42,0.0,15
70,16400.0,135
15,0.0,462
88,150700.0,501
47,11000.0,83
81,15200.0,139
30,24000.0,125
5,N,199
24,13800.0,98
28,0.0,0
40,36000.0,501
61,11900.0,98
61,5000.0,501
68,11000.0,84
70,41300.0,441
44,140000.0,501
35,25000.0,303
63,114000.0,501
35,90000.0,501
31,275000.0,501
19,0.0,N
6,N,501
70,18900.0,242
56,40000.0,305
43,80000.0,501
44,7200.0,N
4,N,501
6,N,501
57,2500.0,51
4,N,501
65,2850.0,484
0,N,448
37,82300.0,501
43,18000.0,128
57,0.0,0
18,1600.0,159
55,0.0,124
42,11000.0,62
54,180000.0,501
73,39600.0,227
35,12000.0,90
53,45000.0,501
29,33500.0,316
12,N,325
9,N,394
64,30000.0,228
42,65000.0,334
67,53500.0,454
17,3600.0,501
13,N,286
50,4000.0,196
66,29440.0,272
64,47700.0,501
68,55100.0,451
29,110000.0,501
54,21600.0,164
22,75000.0,501
56,425000.0,501
27,3200.0,324
4,N,N
67,23800.0,192
61,2800.0,107
53,52000.0,395
39,60000.0,501
26,20000.0,384
31,56000.0,465
61,175000.0,501
75,7000.0,118
10,N,501
29,0.0,127
48,65000.0,494
5,N,324
31,18000.0,256
33,17500.0,67
33,32000.0,422
70,45000.0,294
27,50300.0,374
18,34900.0,N
25,90000.0,501
18,4000.0,N
35,1500.0,501
22,13000.0,401
10,N,N
50,4100.0,256
0,N,454
78,55000.0,501
41,160050.0,501
80,17400.0,296
17,0.0,118
20,15000.0,114
76,23000.0,N
66,11600.0,95
73,22600.0,501
11,N,501
22,8510.0,501
39,40000.0,342
67,19000.0,188
40,35000.0,N
34,47000.0,182
80,16800.0,139
82,375750.0,501
16,0.0,499
27,12000.0,N
70,23300.0,501
34,600.0,338
69,55500.0,486
20,5000.0,37
11,N,246
63,34500.0,501
65,100000.0,501
12,N,501
30,190.0,16
67,225200.0,501
20,18200.0,458
58,8300.0,302
18,1000.0,N
10,N,231
4,N,438
23,23000.0,241
12,N,133
53,250000.0,501
26,31000.0,359
20,0.0,501
49,13900.0,501
18,73000.0,N
85,4200.0,28
55,60000.0,501
52,74000.0,501
67,11000.0,87
14,N,501
54,10800.0,227
57,166000.0,501
22,1500.0,11
35,32300.0,161
53,35000.0,244
37,114000.0,501
70,9500.0,78
21,0.0,N
69,34150.0,501
35,260000.0,501
20,20000.0,211
1,N,93
44,100000.0,333
4,N,501
60,0.0,190
34,29900.0,231
24,4000.0,105
53,33000.0,249
27,55000.0,416
36,100000.0,501
9,N,501
65,12000.0,501
50,71000.0,501
67,38750.0,312
30,105000.0,501
50,70000.0,501
4,N,501
42,0.0,N
7,N,234
19,180.0,2
34,24900.0,188
46,100000.0,501
16,0.0,56
9,N,50
48,171000.0,501
86,290100.0,501
67,23000.0,501
19,500.0,2
73,57200.0,501
19,5500.0,N
34,8500.0,68
40,50000.0,493
34,35000.0,470
48,571000.0,501
53,157000.0,501
6,N,501
20,13700.0,283
46,0.0,501
31,85000.0,501
28,22400.0,484
39,170000.0,501
73,20400.0,174
59,12000.0,N
26,14000.0,109
46,11000.0,63
3,N,262
45,40000.0,501
18,0.0,0
2,N,90
65,43200.0,341
19,4000.0,28
39,9000.0,107
49,0.0,140
5,N,N
53,0.0,501
70,20400.0,501
51,24000.0,350
11,N,501
83,16800.0,N
31,100000.0,501
32,0.0,189
43,30900.0,247
53,37900.0,288
66,18800.0,501
48,31500.0,501
45,250000.0,501
1,N,49
69,0.0,501
68,33400.0,417
94,15000.0,129
27,46000.0,341
65,60000.0,501
57,70000.0,501
61,60000.0,500
24,42600.0,326
10,N,317
31,30000.0,146
68,6910.0,384
56,15000.0,114
27,8600.0,60
42,7500.0,501
60,1300.0,181
79,17180.0,140
30,153000.0,501
19,2000.0,N
43,40000.0,208
63,60000.0,500
30,24000.0,183
79,6100.0,501
71,46300.0,263
60,74000.0,501
29,21600.0,208
46,35000.0,103
18,0.0,N
48,22900.0,292
70,12300.0,101
47,9000.0,184
51,38000.0,501
24,0.0,164
61,1900.0,261
16,0.0,501
69,12600.0,129
3,N,0
34,4200.0,20
7,N,501
55,32000.0,501
24,3700.0,501
13,N,122
64,29000.0,219
55,18800.0,278
64,41500.0,339
60,0.0,0
95,10040.0,217
16,0.0,501
43,40300.0,208
32,72000.0,501
44,7200.0,N
85,77000.0,501
18,10900.0,105
23,103200.0,501
60,171000.0,501
66,523580.0,501
53,40000.0,301
15,0.0,80
80,13200.0,111
67,32000.0,501
14,N,153
60,34200.0,262
9,N,159
69,225000.0,501
56,19000.0,225
52,100000.0,501
20,7000.0,53
25,0.0,N
29,14000.0,182
27,86050.0,501
8,N,N
36,17000.0,74
36,0.0,125
25,58590.0,461
26,56000.0,439
61,44190.0,501
51,188000.0,501
51,74050.0,501
52,22900.0,167
68,63100.0,501
1,N,501
43,13200.0,291
18,9600.0,N
12,N,501
20,25000.0,N
9,N,501
17,3700.0,288
51,65000.0,387
73,13100.0,334
49,60000.0,501
43,22000.0,166
70,25200.0,274
33,135150.0,501
81,37500.0,307
48,167000.0,501
68,90000.0,501
78,75000.0,501
24,12000.0,366
40,21800.0,83
12,N,124
31,46000.0,347
23,19000.0,148
70,15600.0,315
19,1000.0,N
84,92000.0,501
25,24000.0,338
66,53300.0,476
15,0.0,345
19,0.0,N
63,25000.0,190
58,3700.0,199
37,65000.0,489
11,N,266
54,327000.0,501
60,66200.0,501
62,25700.0,195
64,27000.0,203
64,552000.0,501
45,110050.0,364
15,0.0,501
69,80050.0,501
52,0.0,0
62,11200.0,84
74,37200.0,298
45,33000.0,460
68,154500.0,501
70,0.0,176
77,0.0,501
44,151000.0,501
74,196000.0,501
62,114000.0,501
9,N,N
44,0.0,289
51,0.0,0
13,N,394
63,54800.0,501
49,430000.0,501
25,42000.0,288
74,29800.0,501
29,15800.0,62
5,N,501
20,0.0,N
10,N,482
18,32000.0,N
65,17100.0,130
56,85000.0,419
87,185300.0,501
61,41000.0,501
35,36000.0,108
2,N,326
60,30150.0,235
71,87400.0,501
8,N,501
29,112000.0,501
76,12500.0,128
31,150000.0,501
17,4000.0,85
2,N,92
4,N,77
22,10000.0,81
56,20300.0,153
40,0.0,501
54,134400.0,501
65,0.0,152
94,8400.0,214
94,8700.0,214
27,800.0,2
73,9000.0,74
2,N,501
41,524000.0,501
70,8000.0,501
64,89120.0,501
69,63000.0,501
32,110000.0,501
20,0.0,0
44,119200.0,501
68,9200.0,N
60,30000.0,501
35,78030.0,501
68,42000.0,276
37,26000.0,501
59,48000.0,367
17,0.0,188
56,61000.0,489
2,N,42
61,173500.0,501
87,35900.0,268
76,198000.0,501
43,5000.0,501
70,8100.0,401
66,1700.0,61
37,61600.0,413
52,33000.0,177
12,N,501
18,14000.0,N
73,83400.0,501
22,0.0,86
16,0.0,60
78,30000.0,501
29,28000.0,484
20,8000.0,61
10,N,501
16,0.0,177
24,0.0,N
0,N,488
28,43000.0,315
25,75000.0,501
9,N,501
57,0.0,193
6,N,501
69,10800.0,225
58,20030.0,237
17,4500.0,362
49,14300.0,113
35,140020.0,501
64,7200.0,442
34,22000.0,166
43,0.0,0
28,52000.0,256
32,34400.0,315
12,N,412
79,27700.0,276
15,15000.0,362
12,N,121
33,100010.0,501
10,N,177
49,87010.0,501
68,150000.0,501
30,47000.0,358
32,0.0,341
42,100000.0,501
51,36000.0,501
52,0.0,N
64,42400.0,316
12,N,501
21,3000.0,501
42,20000.0,430
8,N,501
16,900.0,501
12,N,501
22,24800.0,317
76,70000.0,501
38,95000.0,227
39,46200.0,349
74,38800.0,501
24,8200.0,N
50,25600.0,189
37,140000.0,501
61,16000.0,262
1,N,501
94,14000.0,115
40,49000.0,336
33,0.0,0
39,6000.0,40
2,N,343
44,584000.0,501
64,100000.0,501
43,192000.0,501
67,6000.0,176
31,38000.0,301
32,259960.0,501
11,N,501
36,35000.0,182
17,3500.0,106
50,200000.0,501
19,8000.0,N
50,40000.0,147
19,0.0,N
60,9200.0,69
41,32000.0,158
38,5200.0,305
66,141500.0,501
11,N,501
39,22000.0,303
18,0.0,105
68,107000.0,501
65,64840.0,501
40,49000.0,356
5,N,51
12,N,43
37,65000.0,501
22,0.0,N
33,28000.0,501
20,37000.0,390
73,12400.0,102
14,N,131
29,26000.0,198
42,110000.0,501
51,30000.0,359
24,36000.0,426
61,73000.0,501
23,70000.0,501
57,621000.0,501
56,0.0,23
67,11000.0,82
10,N,501
58,0.0,N
24,36000.0,276
49,85000.0,501
74,16000.0,147
14,N,501
30,17600.0,408
11,N,232
58,160000.0,501
52,8400.0,279
62,31600.0,185
72,313000.0,501
94,0.0,0
65,81300.0,501
38,0.0,N
89,5100.0,100
23,0.0,0
23,20250.0,501
7,N,326
64,60000.0,501
1,N,501
26,2100.0,18
76,21500.0,200
69,44000.0,501
23,35000.0,501
47,251000.0,501
8,N,501
