,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
12174,1,1,2,1,1,N,9,10
12175,2,1,2,1,1,N,4,7
12176,1,6,1,1,2,N,9,7
12177,6,N,1,1,1,N,N,N
12178,2,6,1,1,1,N,8,11
12179,6,1,1,1,1,N,9,10
12180,8,N,2,1,2,N,N,3
12181,2,6,2,1,2,N,4,5
12182,1,1,1,1,1,N,0,5
12183,3,N,2,1,1,N,N,2
12184,1,6,1,3,0,N,1,5
12185,9,6,1,1,2,N,0,4
12186,2,1,1,1,1,N,5,7
12187,1,1,1,1,1,N,9,12
12188,2,N,1,1,2,N,N,3
12189,1,1,1,1,1,N,7,5
12190,1,6,2,1,1,N,1,5
12191,9,N,1,1,1,5,N,1
12192,3,6,1,1,1,N,5,7
12193,1,1,2,1,1,N,2,7
12194,2,N,1,1,2,N,N,1
12195,1,N,1,1,2,N,N,1
12196,1,N,2,1,1,N,N,3
12197,6,6,1,1,1,N,0,4
12198,2,1,1,1,1,N,0,5
12199,1,2,2,1,1,N,4,5
12200,2,6,1,1,1,N,3,5
12201,3,3,2,1,2,N,4,1
12202,1,N,1,1,1,N,N,3
12203,1,1,2,1,1,N,3,5
12204,1,6,2,1,1,N,9,11
12205,1,6,2,1,1,N,8,9
12206,6,1,1,1,1,N,4,4
12207,2,6,2,1,1,N,8,9
12208,1,6,1,1,2,N,1,9
12209,1,4,2,1,1,N,0,7
12210,2,6,2,1,1,N,1,5
12211,1,6,2,1,1,N,7,10
12212,1,N,1,1,1,N,N,3
12213,1,6,1,1,2,N,8,11
12214,9,N,2,1,1,N,N,3
12215,1,6,1,3,0,N,3,5
12216,6,2,2,1,1,N,0,7
12217,1,1,2,1,1,N,0,9
12218,6,2,2,1,1,N,3,8
12219,2,6,1,1,2,N,8,4
12220,1,1,2,1,1,N,0,7
12221,1,N,1,1,2,N,N,3
12222,2,1,2,1,2,N,3,7
12223,1,1,2,1,1,N,0,8
12224,2,3,2,1,1,N,0,5
12225,1,2,1,2,0,N,4,6
12226,2,1,2,1,2,N,6,8
12227,1,3,2,1,1,N,9,10
12228,1,1,2,1,1,N,4,9
12229,1,N,1,1,1,N,N,3
12230,1,1,2,1,1,N,9,11
12231,1,1,2,1,1,N,4,7
12232,3,2,2,2,0,N,5,5
12233,2,2,1,2,0,N,0,5
12234,1,1,1,1,2,N,8,9
12235,1,1,1,1,1,N,9,8
12236,2,1,1,1,1,N,7,7
12237,2,1,1,1,1,N,5,8
12238,2,N,1,1,1,N,N,3
12239,2,N,1,1,2,N,N,3
12240,1,1,2,1,1,N,2,7
12241,2,1,2,1,1,N,2,5
12242,1,1,2,1,1,N,2,7
12243,1,4,1,1,1,4,4,11
12244,1,N,1,1,2,1,N,3
12245,2,6,1,1,1,N,8,9
12246,1,6,1,1,1,5,9,10
12247,1,4,2,1,1,N,8,7
12248,6,N,2,1,2,N,N,2
12249,1,6,2,1,1,N,3,7
12250,1,N,2,1,2,N,N,2
12251,2,1,2,1,1,N,3,9
12252,1,1,1,1,1,N,6,7
12253,1,1,1,1,1,N,7,6
12254,6,1,1,1,2,N,9,12
12255,1,1,1,1,1,N,4,8
12256,2,1,1,1,1,N,0,5
12257,2,1,1,1,1,N,7,10
12258,1,6,1,1,2,N,2,9
12259,2,6,2,1,1,N,8,9
12260,2,1,2,1,2,N,0,9
12261,1,6,1,1,2,N,2,8
12262,2,6,1,1,2,N,0,4
12263,1,1,1,1,1,N,9,5
12264,1,3,2,1,2,N,7,11
12265,1,6,2,1,2,N,3,7
12266,8,6,2,1,2,N,2,3
12267,1,1,1,1,1,2,7,6
12268,1,N,2,1,2,N,N,2
12269,1,1,1,1,1,N,4,5
12270,1,1,1,1,1,N,1,11
12271,6,1,2,1,1,N,7,10
12272,2,6,2,1,2,N,3,5
12273,9,6,2,1,2,N,2,4
12274,6,6,2,1,1,N,2,10
12275,1,6,1,1,2,N,0,4
12276,2,6,2,1,1,N,2,7
12277,3,6,1,1,1,N,6,9
12278,1,1,1,1,2,N,1,9
12279,1,1,2,1,1,N,1,9
12280,1,1,2,1,1,N,8,9
12281,1,6,1,1,1,N,7,9
12282,2,1,1,1,2,N,0,5
12283,1,6,1,1,2,N,6,5
12284,1,6,2,1,2,N,7,9
12285,8,2,1,1,2,N,N,1
12286,1,4,1,1,1,N,7,6
12287,6,6,2,1,1,N,1,4
12288,1,6,1,1,1,N,0,5
12289,2,6,2,1,2,N,4,3
12290,1,1,2,1,1,N,0,9
12291,1,6,2,1,2,N,4,10
12292,1,6,2,3,0,N,0,7
12293,1,6,1,1,1,N,5,4
12294,1,1,2,1,2,N,5,9
12295,1,6,1,3,0,N,1,7
12296,1,4,1,1,1,N,1,7
12297,1,N,2,1,2,N,N,2
12298,2,3,2,1,1,N,8,7
12299,1,2,2,1,1,N,2,9
12300,3,N,1,1,1,N,N,3
12301,1,6,1,1,1,N,6,5
12302,2,5,2,1,2,N,0,9
12303,2,6,1,1,1,N,0,4
12304,1,N,1,1,2,N,N,3
12305,1,6,1,1,2,N,1,5
12306,2,6,2,1,2,N,2,9
12307,8,N,1,1,1,N,N,3
12308,2,1,1,1,1,N,3,7
12309,1,1,2,1,1,N,7,7
12310,1,5,2,1,1,N,6,12
12311,2,6,2,1,2,N,8,7
12312,1,1,1,1,2,N,3,5
12313,1,N,2,1,1,N,N,3
12314,6,6,2,1,2,N,8,9
12315,8,N,1,1,2,N,N,1
12316,2,4,2,1,2,N,3,5
12317,1,6,1,2,0,N,1,4
12318,6,N,2,1,1,N,N,2
12319,1,N,1,1,1,N,N,3
12320,2,1,2,1,1,N,5,4
12321,3,1,1,1,1,N,7,5
12322,2,6,1,1,1,N,5,8
12323,1,6,2,1,2,N,4,7
12324,1,6,1,1,1,N,9,5
12325,2,1,2,1,1,N,3,7
12326,2,2,2,1,2,N,0,5
12327,1,1,2,1,2,N,8,9
12328,2,4,2,1,1,N,5,8
12329,1,6,2,1,1,N,5,9
12330,2,1,1,1,1,N,8,11
12331,1,3,2,1,1,N,2,7
12332,1,1,2,1,1,N,6,9
12333,1,1,1,1,2,N,9,11
12334,1,6,1,1,2,N,7,4
12335,1,6,1,3,0,N,1,7
12336,2,4,2,1,2,N,6,7
12337,1,1,1,1,1,N,9,10
12338,6,1,1,1,1,N,8,12
12339,1,6,2,1,2,N,2,7
12340,2,1,2,1,1,N,0,6
12341,9,N,1,1,1,N,N,3
12342,2,6,1,1,1,N,9,10
12343,1,3,2,1,1,N,6,9
12344,1,6,2,1,1,N,5,5
12345,1,4,2,1,2,N,1,5
12346,2,4,1,1,1,N,6,10
12347,8,6,1,1,2,N,0,4
12348,1,4,2,1,2,N,9,10
12349,2,6,2,3,0,N,0,7
12350,2,4,2,1,1,N,0,6
12351,1,6,1,1,2,N,3,8
12352,2,1,1,1,2,N,4,5
12353,1,6,1,3,0,N,0,5
12354,6,6,1,1,2,N,6,9
12355,1,6,2,1,1,N,0,5
12356,6,6,2,1,2,N,8,9
12357,2,6,1,1,2,N,0,5
12358,1,6,2,1,1,N,2,5
12359,6,6,2,1,2,N,5,10
12360,1,N,1,1,2,N,N,3
12361,2,6,2,1,1,N,2,5
12362,1,1,1,1,1,N,8,10
12363,2,6,1,3,0,N,0,9
12364,1,6,2,3,0,N,2,5
12365,2,N,2,1,2,N,N,1
12366,8,6,2,1,1,N,1,7
12367,2,6,2,1,1,N,1,5
12368,2,N,2,1,2,N,N,1
12369,2,1,1,1,1,N,9,7
12370,2,1,2,1,1,N,4,5
12371,1,6,1,1,1,N,6,9
12372,1,6,1,1,2,N,5,9
12373,2,5,1,1,1,N,8,4
12374,1,4,1,1,1,N,2,8
12375,1,6,2,1,2,N,6,6
12376,2,6,1,1,2,N,1,7
12377,3,N,1,1,1,N,N,3
12378,1,6,1,1,2,N,4,5
12379,1,1,2,1,1,N,9,11
12380,6,1,1,1,1,N,6,9
12381,1,2,2,1,1,N,1,9
12382,1,6,2,1,1,N,5,5
12383,3,6,2,1,2,N,1,4
12384,1,6,1,1,1,N,0,4
12385,1,N,2,1,1,N,N,3
12386,3,5,1,1,1,N,9,7
12387,2,6,1,1,2,N,9,9
12388,1,6,2,1,1,N,0,4
12389,3,1,2,1,1,N,3,5
12390,5,6,1,1,1,N,7,5
12391,1,6,2,1,1,N,7,9
12392,1,1,1,1,1,N,9,5
12393,1,1,1,1,1,N,6,5
12394,1,1,2,1,1,N,0,10
12395,1,6,2,1,1,N,1,10
12396,1,6,2,1,2,N,0,7
12397,1,N,1,1,2,N,N,N
12398,9,1,2,1,1,N,4,5
12399,8,6,1,3,0,5,6,7
12400,3,6,1,1,2,N,1,5
12401,2,6,2,1,2,N,7,9
12402,1,1,2,1,1,N,7,5
12403,1,1,1,1,1,N,9,7
12404,6,6,1,3,0,N,1,7
12405,1,N,2,1,1,N,N,3
12406,6,1,2,1,1,N,2,9
12407,1,1,1,1,1,N,7,5
12408,1,6,1,2,0,N,0,5
12409,2,5,2,1,2,N,0,5
12410,2,6,2,1,2,N,5,7
12411,1,1,2,1,1,N,0,9
12412,1,6,2,1,2,N,5,9
12413,2,N,2,1,2,N,N,2
12414,2,4,2,1,2,N,2,4
12415,1,1,1,1,1,N,0,10
12416,1,1,2,1,1,N,9,9
12417,1,1,2,1,1,N,9,10
12418,6,N,2,1,1,N,N,N
12419,6,1,2,1,1,N,9,10
12420,2,4,1,3,0,N,0,7
12421,1,N,1,1,1,N,N,3
12422,2,1,2,1,2,N,9,9
12423,1,N,1,1,1,N,N,1
12424,1,6,2,1,2,N,1,5
12425,1,1,2,1,1,N,7,8
12426,1,3,2,1,1,N,9,9
12427,1,3,2,1,1,N,3,4
12428,1,N,2,1,1,N,N,2
12429,3,N,1,1,2,N,N,2
12430,1,6,1,1,2,N,7,7
12431,1,N,2,1,2,N,N,3
12432,1,6,2,1,1,N,3,7
12433,1,N,2,1,2,N,N,3
12434,9,6,1,1,1,N,0,7
12435,2,N,1,1,1,N,N,2
12436,1,4,2,1,1,N,3,6
12437,6,1,2,1,1,N,5,10
12438,2,N,1,1,2,N,N,3
12439,1,3,2,1,1,N,7,9
12440,1,5,2,1,1,N,6,7
12441,8,N,1,1,2,N,N,3
12442,1,6,1,3,0,N,0,7
12443,2,1,1,1,1,N,0,4
12444,1,6,1,1,1,N,5,7
12445,1,6,2,1,1,N,4,9
12446,1,1,1,1,2,N,9,9
12447,1,1,1,1,1,N,2,7
12448,1,3,2,1,2,N,2,5
12449,2,6,2,1,2,N,2,4
12450,8,4,1,1,2,N,7,9
12451,2,1,2,1,1,N,2,9
12452,9,6,2,1,1,N,0,3
12453,6,6,2,1,2,N,8,10
12454,1,4,1,1,1,N,9,7
12455,2,1,2,1,2,N,4,7
12456,1,N,2,1,1,N,N,1
12457,2,4,2,1,1,N,2,8
12458,6,6,2,3,0,N,2,7
12459,1,1,1,1,1,N,3,4
12460,1,4,1,1,1,N,0,4
12461,2,3,1,1,2,N,5,6
12462,2,6,1,1,1,N,6,7
12463,2,3,2,1,1,N,6,7
12464,2,6,1,1,2,N,4,6
12465,1,6,2,1,2,N,1,7
12466,1,6,1,1,2,N,3,7
12467,1,1,2,1,1,N,0,10
12468,1,1,2,1,1,N,6,8
12469,1,6,1,1,1,N,4,10
12470,2,5,2,1,1,N,2,4
12471,1,1,1,1,1,N,8,9
12472,1,1,1,1,1,N,9,11
12473,6,4,2,1,1,N,9,9
12474,1,6,1,1,1,N,5,7
12475,1,1,1,1,1,N,6,9
12476,1,1,2,1,1,N,6,8
12477,9,6,1,1,2,N,5,7
12478,2,6,2,3,0,N,1,7
12479,1,N,2,1,1,N,N,N
12480,2,5,2,1,1,N,3,5
12481,1,6,1,1,1,N,9,11
12482,1,1,1,1,2,N,0,9
12483,2,N,1,1,2,N,N,2
12484,1,3,2,1,1,N,1,5
12485,6,6,1,1,1,N,9,10
12486,2,1,1,1,2,N,8,7
12487,2,6,1,3,0,N,2,7
12488,1,N,2,1,1,N,N,3
12489,2,3,2,1,1,N,2,4
12490,1,1,2,1,1,N,5,7
12491,2,6,2,3,0,N,0,7
12492,1,6,2,1,1,N,2,5
12493,2,N,1,1,2,N,N,3
12494,1,6,2,1,1,N,1,4
12495,2,6,2,1,1,N,0,6
12496,1,6,1,1,2,N,6,10
12497,2,6,1,1,2,N,4,3
12498,6,6,2,1,2,N,0,9
12499,3,N,1,1,1,N,N,3
12500,1,6,1,1,1,N,4,7
12501,1,1,2,1,1,N,0,5
12502,1,1,2,1,2,N,6,10
12503,1,6,2,1,2,N,9,9
12504,1,N,2,1,1,N,N,3
12505,1,6,1,2,0,N,1,7
12506,2,6,1,1,2,N,6,1
12507,1,6,2,1,1,N,0,8
12508,3,6,2,1,2,N,1,8
12509,1,6,1,1,1,N,9,12
12510,9,N,1,1,2,N,N,3
12511,9,6,2,1,1,N,4,3
12512,1,1,1,1,2,N,8,9
12513,2,6,1,1,2,N,1,11
12514,1,1,2,1,1,N,8,9
12515,9,N,1,1,2,N,N,3
12516,1,N,2,1,1,N,N,3
12517,2,1,2,1,1,N,7,9
12518,2,N,1,1,2,N,N,3
12519,2,6,2,1,2,N,2,8
12520,1,N,2,1,1,N,N,3
12521,9,5,1,1,2,N,6,4
12522,1,6,2,1,2,N,8,11
12523,6,1,2,1,2,N,4,7
12524,1,1,2,1,2,N,8,7
12525,2,6,2,1,2,N,4,7
12526,2,1,1,1,1,N,8,8
12527,6,2,1,1,1,N,8,7
12528,2,1,2,1,1,N,4,5
12529,9,6,1,1,1,N,0,5
12530,2,1,2,1,1,N,4,3
12531,1,1,2,1,1,N,5,9
12532,2,3,2,1,2,N,8,7
12533,1,1,2,1,1,N,9,9
12534,2,6,2,1,2,N,3,4
12535,1,1,1,1,1,N,9,10
12536,1,1,2,1,2,N,4,5
12537,1,1,1,1,1,N,2,8
12538,1,1,2,1,1,N,9,10
12539,2,6,1,1,1,N,7,9
12540,6,2,2,1,1,N,9,9
12541,2,1,2,1,1,N,6,7
12542,2,6,2,1,2,N,7,9
12543,1,6,2,1,1,N,3,5
12544,2,2,1,2,0,N,5,6
12545,9,6,2,1,2,N,0,3
12546,1,1,2,1,1,N,9,7
12547,2,1,2,1,1,N,2,8
12548,1,6,1,1,2,N,2,5
12549,1,N,2,1,1,N,N,2
12550,1,1,2,1,1,N,2,5
12551,1,6,2,1,2,N,5,9
12552,1,1,2,1,1,N,9,9
12553,3,6,2,1,1,N,1,5
12554,2,6,1,1,1,N,0,4
12555,3,6,1,1,2,N,6,9
12556,9,6,2,1,2,N,2,7
12557,2,6,2,3,0,N,0,5
12558,2,N,2,1,1,N,N,3
12559,3,6,2,1,1,N,0,4
12560,2,6,1,1,2,N,2,8
12561,2,6,2,1,2,N,1,9
12562,2,6,1,1,2,N,8,5
12563,1,2,1,2,0,N,7,5
12564,1,1,2,1,1,N,0,9
12565,1,N,1,1,1,5,N,3
12566,1,1,2,1,1,N,7,9
12567,2,6,2,3,0,N,1,9
12568,2,6,2,1,2,N,0,7
12569,2,4,2,1,2,N,6,9
12570,1,1,1,1,1,N,9,12
12571,8,5,1,1,2,N,5,4
12572,3,4,1,1,2,N,7,5
12573,2,6,2,1,1,N,0,7
12574,2,4,2,1,1,N,3,7
12575,6,1,1,1,1,N,9,11
12576,6,4,2,1,1,N,4,5
12577,1,1,2,1,1,N,5,9
12578,1,6,1,1,1,N,4,7
12579,2,6,1,1,1,N,9,5
12580,1,1,2,1,1,N,7,11
12581,1,1,2,1,1,N,5,7
12582,1,6,1,1,1,N,6,9
12583,1,1,1,1,2,N,0,7
12584,1,6,2,1,2,N,3,7
12585,1,N,2,1,1,N,N,3
12586,9,3,1,1,1,N,3,4
12587,6,1,1,1,1,N,9,11
12588,2,3,2,1,2,N,2,5
12589,1,1,2,1,1,N,4,7
12590,1,N,1,1,1,4,N,3
12591,1,N,1,1,1,N,N,3
12592,1,1,1,1,1,N,3,4
12593,6,6,1,1,2,N,5,5
12594,1,4,2,1,2,N,3,4
12595,1,1,1,1,1,N,5,7
12596,1,6,2,1,1,N,5,8
12597,1,6,1,1,1,N,4,7
12598,1,1,1,1,1,N,9,9
12599,6,4,1,1,1,N,4,5
12600,1,1,1,1,1,N,3,8
12601,1,6,2,1,1,N,2,7
12602,2,6,2,1,2,N,1,7
12603,2,N,2,1,2,N,N,3
12604,1,1,2,1,1,N,9,5
12605,1,N,2,1,1,N,N,3
12606,2,6,2,1,1,N,1,4
12607,2,6,2,1,2,N,5,5
12608,6,1,1,1,1,4,8,9
12609,1,4,1,1,2,N,4,10
12610,2,6,2,1,2,N,4,9
12611,1,1,2,1,1,N,8,11
12612,2,6,2,1,2,N,7,10
12613,8,4,2,1,2,N,7,7
12614,1,1,1,1,1,N,8,10
12615,6,6,2,1,2,N,5,9
12616,2,3,1,1,2,N,3,4
12617,2,N,2,1,1,N,N,3
12618,1,6,1,3,0,N,0,7
12619,1,6,1,1,2,N,3,5
12620,2,4,1,1,1,N,3,4
12621,2,6,1,1,1,N,3,5
12622,1,6,2,1,1,N,6,7
12623,2,5,2,2,1,N,6,11
12624,2,3,1,1,1,N,5,5
12625,2,6,2,1,2,N,4,9
12626,9,6,1,1,2,N,5,9
12627,1,1,2,1,1,N,2,5
12628,2,5,2,1,1,N,4,7
12629,1,1,1,1,1,N,5,9
12630,1,6,1,1,2,N,4,5
12631,1,1,1,1,2,N,8,10
12632,1,N,1,1,1,N,N,3
12633,1,1,1,1,1,N,4,7
12634,3,6,1,1,2,N,1,5
12635,1,6,1,1,1,N,6,7
12636,2,4,1,1,1,N,6,5
12637,1,1,1,1,1,N,5,5
12638,1,1,1,1,1,N,8,9
12639,1,N,1,1,2,N,N,3
12640,1,N,2,1,1,N,N,N
12641,1,1,1,1,1,N,9,10
12642,2,3,2,1,2,N,5,N
12643,1,6,1,1,1,N,9,10
12644,2,4,1,1,2,N,4,5
12645,1,6,2,1,2,N,5,4
12646,2,1,2,1,1,N,4,7
12647,1,4,1,1,1,N,8,7
12648,1,6,1,1,2,N,3,5
12649,1,1,2,1,2,N,9,11
12650,8,1,1,1,1,N,3,3
12651,1,1,1,1,1,N,9,10
12652,1,1,2,1,1,N,4,7
12653,6,2,2,1,1,N,6,10
12654,1,1,2,1,1,N,9,10
12655,9,N,2,1,1,N,N,3
12656,1,1,2,1,1,N,6,11
12657,1,3,2,1,2,N,3,4
12658,2,1,2,1,2,N,7,9
12659,1,3,2,1,1,N,8,9
12660,8,5,1,1,2,N,5,12
12661,1,1,2,1,1,N,0,5
12662,2,4,1,1,2,N,0,4
12663,1,1,1,1,2,N,2,5
12664,2,1,2,1,1,N,8,12
12665,2,6,1,1,2,N,1,4
12666,1,6,2,1,1,N,0,7
12667,1,4,2,1,2,N,3,6
12668,1,6,2,3,0,N,0,3
12669,1,4,2,1,1,N,5,10
12670,1,1,2,1,1,N,0,3
12671,2,3,1,1,2,N,4,5
12672,2,1,1,1,1,N,7,8
12673,1,1,2,1,2,N,2,7
12674,1,6,2,1,2,N,5,5
12675,2,1,1,1,1,N,8,7
12676,1,6,2,3,0,N,0,7
12677,1,N,1,1,2,N,N,3
12678,1,6,1,1,1,N,9,11
12679,1,1,2,1,1,N,3,7
12680,1,1,2,1,2,N,4,3
12681,2,6,1,1,2,N,2,5
12682,1,1,1,1,1,N,0,10
12683,8,1,1,1,1,N,2,9
12684,2,1,1,1,1,N,3,7
12685,8,6,2,1,2,N,2,4
12686,2,1,2,1,2,N,5,5
12687,1,4,2,1,2,N,8,10
12688,1,4,2,1,2,N,2,5
12689,8,N,2,1,1,N,N,3
12690,2,4,2,1,1,N,5,7
12691,1,N,1,1,1,N,N,2
12692,1,1,1,1,2,N,0,4
12693,1,6,1,3,0,N,9,7
12694,1,6,1,1,1,N,0,4
12695,1,1,2,1,2,N,8,9
12696,6,1,2,1,1,N,9,12
12697,2,N,1,1,1,N,N,1
12698,1,6,1,1,2,N,7,10
12699,2,4,2,1,1,N,3,5
12700,2,6,1,1,1,N,1,5
12701,1,1,2,1,2,N,5,9
12702,6,1,2,1,1,N,9,10
12703,2,N,1,1,2,4,N,3
12704,8,6,1,1,2,N,1,4
12705,1,1,2,1,1,N,1,9
12706,1,6,2,1,1,N,8,8
12707,8,N,2,1,1,N,N,3
12708,2,4,1,1,2,N,3,6
12709,1,N,2,1,2,N,N,4
12710,1,4,2,1,2,N,8,9
12711,1,1,2,1,2,N,9,9
12712,1,4,1,2,1,N,9,10
12713,2,2,2,1,2,N,2,8
12714,2,4,2,1,2,N,3,7
12715,1,1,2,1,2,N,9,10
12716,8,3,1,3,0,N,6,11
12717,1,1,2,1,1,N,8,10
12718,1,1,1,1,1,N,7,5
12719,2,1,1,1,1,N,5,7
12720,2,N,1,1,2,N,N,3
12721,1,3,1,2,0,N,7,N
12722,1,N,1,1,1,N,N,3
12723,2,4,2,1,1,N,3,8
12724,2,1,1,1,1,N,3,5
12725,1,4,2,1,2,N,7,8
12726,1,1,1,1,1,N,9,10
12727,2,1,1,1,1,N,4,5
12728,8,N,1,1,2,N,N,3
12729,2,1,1,1,2,N,2,5
12730,2,6,1,1,1,N,7,9
12731,2,6,2,1,2,N,3,4
12732,1,1,2,1,1,N,7,7
12733,1,6,1,2,0,N,0,6
12734,1,1,2,1,1,N,3,9
12735,1,1,1,1,1,N,5,7
12736,3,6,1,1,1,N,6,5
12737,2,6,2,1,2,N,7,7
12738,1,2,2,1,1,N,9,9
12739,2,1,2,1,1,N,7,10
12740,1,6,1,1,2,N,1,4
12741,1,N,2,1,1,N,N,N
12742,2,6,2,1,1,N,1,5
12743,2,3,2,1,2,N,4,8
12744,1,6,1,1,1,N,5,10
12745,6,6,2,1,2,N,0,4
12746,1,N,2,1,2,N,N,3
12747,1,N,2,1,1,N,1,8
12748,2,N,1,1,2,N,N,3
12749,1,N,2,1,1,N,N,2
12750,1,3,2,1,1,N,3,6
12751,3,N,2,1,1,N,N,3
12752,8,1,2,1,2,N,4,5
12753,1,1,1,1,1,N,4,10
12754,2,1,2,1,1,N,0,5
12755,2,1,2,1,1,N,5,10
12756,9,N,2,1,1,N,N,3
12757,9,1,1,1,1,N,4,6
12758,1,6,2,1,2,N,8,9
12759,1,6,1,1,1,N,4,5
12760,3,N,2,1,1,N,N,N
12761,2,6,1,1,2,N,1,7
12762,2,6,1,1,2,N,7,5
12763,8,4,2,1,2,N,7,4
12764,6,N,1,1,2,N,N,3
12765,1,3,2,1,1,N,2,4
12766,1,1,1,1,1,N,6,8
12767,1,6,1,1,2,N,9,7
12768,1,N,1,1,1,N,N,N
12769,2,3,2,1,1,N,4,5
12770,3,N,1,1,2,N,N,1
12771,1,6,1,1,2,N,8,9
12772,2,4,2,1,1,N,5,7
12773,1,N,1,1,1,N,N,2
12774,1,N,1,1,1,N,N,1
12775,1,4,1,1,1,N,6,9
12776,1,4,1,1,1,N,9,12
12777,9,6,1,1,1,N,0,4
12778,2,6,2,1,2,N,5,5
12779,1,1,2,1,2,N,9,11
12780,1,4,1,1,1,N,9,9
12781,1,6,1,1,1,N,1,9
12782,9,6,1,1,2,N,7,9
12783,6,6,1,1,1,N,3,9
12784,6,6,2,1,1,N,1,4
12785,1,N,1,1,1,N,N,3
12786,2,6,2,1,2,N,4,4
12787,1,4,2,1,1,N,4,7
12788,1,4,1,1,1,N,9,11
12789,3,1,2,1,1,N,3,8
12790,2,3,1,1,1,N,5,9
12791,2,6,1,3,0,N,1,7
12792,1,1,2,1,1,N,3,8
12793,9,3,2,1,1,N,8,7
12794,1,6,1,1,2,N,5,5
12795,1,3,2,1,1,N,4,5
12796,1,1,2,1,1,N,9,5
12797,1,3,1,1,1,N,5,12
12798,2,1,2,1,1,N,0,5
12799,1,1,1,1,1,N,9,12
12800,1,6,1,1,2,N,9,4
12801,2,N,2,1,2,N,N,3
12802,1,1,2,1,1,N,5,9
12803,1,1,1,1,1,N,8,9
12804,6,6,1,1,2,N,5,8
12805,1,1,1,1,1,N,8,12
12806,1,2,2,1,2,N,6,9
12807,9,5,1,1,1,N,3,10
12808,1,6,1,3,0,N,1,5
12809,1,1,2,1,1,N,0,9
12810,2,1,1,1,1,N,0,10
12811,1,6,2,3,0,N,0,5
12812,1,6,1,3,0,N,1,7
12813,1,1,1,1,1,N,3,7
12814,1,1,2,1,1,N,6,12
12815,1,6,1,3,0,N,1,5
12816,2,6,1,1,2,N,5,7
12817,1,1,2,1,1,N,1,10
12818,1,5,2,1,1,N,4,1
12819,1,1,2,1,1,N,9,11
12820,1,6,2,1,1,N,4,9
12821,1,6,2,1,1,N,1,7
12822,1,3,2,1,1,N,7,10
12823,6,6,2,3,0,N,1,5
12824,3,1,1,1,1,N,0,4
12825,1,6,1,1,1,N,0,4
12826,1,1,1,1,1,N,9,10
12827,1,2,1,3,0,N,6,7
12828,1,1,2,1,1,N,4,7
12829,2,4,2,1,2,N,3,4
12830,8,6,1,3,0,N,5,7
12831,1,6,1,1,2,N,2,5
12832,6,1,2,1,2,N,3,1
12833,2,N,2,1,2,N,N,2
12834,1,1,1,1,1,N,9,11
12835,6,N,1,1,2,N,N,2
12836,1,1,2,1,2,N,6,5
12837,9,1,1,1,1,N,9,10
12838,1,1,2,1,1,N,9,8
12839,1,6,1,1,1,N,9,9
12840,1,6,2,1,1,N,7,7
12841,1,6,1,1,1,N,8,9
12842,1,1,1,1,1,N,0,3
12843,1,1,1,1,1,N,9,10
12844,1,1,1,1,1,N,5,5
12845,1,4,2,1,1,N,7,9
12846,2,6,1,1,2,N,5,7
12847,8,2,2,1,2,N,2,4
12848,1,6,2,1,2,N,1,9
12849,1,1,2,1,1,N,9,10
12850,2,6,1,1,2,N,4,7
12851,1,1,1,1,1,N,6,5
12852,2,1,1,1,1,N,6,8
12853,2,4,1,1,1,N,2,7
12854,1,1,1,1,1,N,6,8
12855,1,1,2,1,1,N,5,9
12856,6,6,1,3,0,N,0,7
12857,1,6,1,1,2,N,9,12
12858,6,1,1,1,1,N,9,10
12859,1,1,1,1,1,N,3,11
12860,1,N,1,1,1,N,N,3
12861,2,5,2,1,1,N,6,5
12862,2,6,2,1,2,N,6,8
12863,1,N,2,1,1,N,N,2
12864,1,3,2,1,2,N,3,9
12865,1,6,2,1,2,N,4,9
12866,2,N,2,1,2,N,N,2
12867,1,1,1,1,1,N,6,5
12868,2,6,1,1,1,N,6,5
12869,6,1,2,1,2,N,8,11
12870,2,6,2,1,2,N,3,7
12871,2,1,1,1,2,N,0,4
12872,1,6,2,1,1,N,1,5
12873,1,2,1,2,0,N,0,4
12874,2,6,2,1,2,N,3,3
12875,1,1,1,1,1,N,0,5
12876,1,1,2,1,2,N,0,9
12877,1,N,2,1,1,N,N,3
12878,9,6,2,1,2,N,0,4
12879,3,4,2,1,1,N,5,8
12880,1,N,2,1,2,N,N,1
12881,2,N,2,1,2,N,N,2
12882,6,6,2,1,2,N,8,9
12883,1,1,1,1,2,N,9,10
12884,2,4,1,1,1,N,6,7
12885,1,6,1,1,2,N,2,4
12886,2,6,2,1,2,N,2,4
12887,1,1,1,1,1,N,9,10
12888,1,6,1,2,0,N,2,7
12889,2,3,1,1,1,N,5,4
12890,1,3,1,1,1,N,9,9
12891,1,1,1,1,1,N,9,9
12892,1,6,1,1,1,N,0,5
12893,1,1,1,1,1,N,5,11
12894,6,1,1,1,2,2,4,9
12895,2,6,2,3,0,N,2,7
12896,1,1,2,1,1,N,8,9
12897,2,6,2,1,1,N,2,8
12898,1,1,2,1,2,N,4,10
12899,1,6,2,1,1,N,7,9
12900,1,6,2,1,2,N,3,4
12901,1,6,2,1,1,N,0,4
12902,3,N,2,1,2,N,N,2
12903,2,1,1,1,1,N,7,9
12904,1,6,2,1,1,N,4,5
12905,9,N,1,1,1,N,N,1
12906,2,6,1,1,2,N,6,5
12907,9,1,1,1,1,N,8,4
